F/MHz,dB (252a),deg (252a),dB (252b),deg (252b),dB (254a),deg (254a),dB (254b),deg (254b),dB (255a),deg (255a),dB (255b),deg (255b),dB (256b),deg (256b)
86.332665,-24.3787777616771,-153.347292633886,-23.9193177571415,-162.546722421962,-29.0324911231933,-126.797244151741,-25.2535438751514,-163.095549851955,-26.5724303042392,-149.112741481204,-20.3492620225436,-178.427016809086,-25.2109159151629,-148.229316877977
86.533066,-23.9550371561717,-153.167791394493,-23.7866541020037,-164.869727755222,-29.343609201564,-130.327055272713,-25.2255883048311,-165.678199475559,-26.5314442231813,-149.6571400234,-20.2428283325222,-179.341343436121,-24.8676533698035,-149.668088223662
86.733467,-23.491131815825,-156.37144676087,-23.5967628650083,-165.738835970526,-29.033917969022,-131.558470103821,-25.0868018128603,-167.262142809965,-25.7410181426994,-152.018278978922,-20.027169384977,179.440975641851,-24.3908544209118,-153.515881763809
86.933868,-23.03695767866,-156.336401710896,-23.448526104448,-169.80738798813,-28.508322007185,-133.433241868998,-24.8302620020132,-167.699504921109,-25.7336005528936,-151.557245307206,-19.8900646404779,177.756335862414,-23.8658413136461,-154.214035006129
87.134269,-22.5527173735136,-158.79173182467,-23.7238550083121,-170.65452327387,-28.6245190346633,-139.969846564498,-24.7349744362642,-168.86813401093,-25.2783168335747,-154.829939224529,-19.7985042151622,176.599198329028,-23.4453844418892,-157.133902522327
87.334669,-22.3011031318211,-159.682058826742,-23.4285985811792,-172.784311445934,-28.253532034063,-142.177046958899,-24.4787682828822,-171.150357332125,-25.0069219825766,-156.664119680454,-19.6498558789598,174.850949456508,-23.1295636127752,-160.518607101363
87.53507,-21.883704571374,-162.922041496534,-23.4478974980063,-175.0453741347,-28.0267036190681,-145.694804129964,-24.2187976963171,-171.739388681255,-24.665366746628,-156.245503139689,-19.5242254669316,172.715684468741,-23.025556768162,-160.717553758839
87.735471,-21.5925454332711,-163.991874270414,-23.3477249316042,-177.716256417212,-28.1956996710215,-148.071490818604,-24.2098055817658,-172.034738906069,-24.522822115372,-159.776490476474,-19.3462893558008,172.044961726128,-22.3478549181954,-165.84115848142
87.935872,-21.2365647042728,-166.783107658148,-23.2672572222821,-179.018341717275,-27.8800237145173,-150.755922975897,-24.0057016976171,-173.673917146077,-24.0559546605503,-162.580942491507,-19.3336750198393,169.768194123488,-22.1506285492496,-167.651198626252
88.136273,-20.8507563464822,-168.077831978723,-23.0561354170952,179.064317296168,-27.7662274243787,-152.619427841117,-23.7392512102698,-175.269252381064,-23.7781985671289,-163.009624243253,-19.1818553667987,168.367860539206,-21.8980452037247,-170.606447262766
88.336673,-20.6214213435127,-171.340811103199,-23.0372631309804,177.261016517569,-27.4893366512941,-157.479493774398,-23.6247527334878,-175.663744929031,-23.3958740738227,-164.894659550622,-19.1189907005038,167.461769296017,-21.6607526025912,-172.226509411778
88.537074,-20.3868480878562,-173.481003782965,-22.8365009947243,174.398069766784,-26.9563718585365,-160.57492173511,-23.2134842613035,-178.345747340782,-23.0519074805878,-166.014531001253,-18.9736718010263,166.059198525236,-21.4843308034802,-175.43727807071
88.737475,-20.1290380910743,-176.681118302985,-22.590152330794,173.416106562017,-26.5501210217681,-160.738912659573,-23.0149434404924,-179.421474808911,-22.7699777187054,-168.177105978202,-18.8413091258857,164.362355580483,-21.2342172422222,-178.40514883978
88.937876,-19.8759291019027,-179.29381040465,-22.560304261501,171.429752564539,-26.266273800517,-165.927163532009,-22.6210777182152,179.966556616532,-22.5051781558622,-172.551166728216,-18.8679520738062,162.458818298949,-20.9423430080052,178.801228219338
89.138277,-19.6962145619841,178.941477254505,-22.3609074800806,169.843090798389,-26.0736786363387,-166.941259707959,-22.3851500516265,177.442869951014,-22.2986297768994,-174.666823885693,-18.6478928324008,160.817238747664,-20.7071270535033,175.998172088896
89.338677,-19.5859616467299,176.509596716691,-22.1287502687416,168.217248541313,-25.8296789882515,-172.93213908734,-22.0091487003945,174.912378018016,-22.1089616660446,-178.902854086563,-18.5171247216501,158.972051235986,-20.6409720940249,173.368280149734
89.539078,-19.3576965719995,173.109036776723,-22.1200025627454,165.056097458422,-25.471058842869,-174.132850662806,-21.595464857461,173.930002167368,-21.7867744432777,179.526719161208,-18.4799694894828,157.240073464051,-20.3188207028397,170.165311545728
89.739479,-19.1335281216918,171.170512260559,-21.8648627862391,163.806505531454,-25.1791715181292,-178.415908641016,-21.4730942558943,169.715070411412,-21.4731173049609,176.893956439856,-18.3737302615617,155.987364512486,-20.3336839222577,167.267687257342
89.93988,-19.0485112893424,168.417269130079,-21.7897410889905,161.174427113862,-24.8799514991471,177.608469795114,-21.2134892792599,168.223015879455,-21.2808033069819,173.94478240755,-18.2615622084539,153.530340174941,-20.1567918325723,164.891893333305
90.140281,-18.9163358888774,166.090161900595,-21.7048517215279,159.915237865106,-24.5987039467256,172.783986918763,-20.8999887462167,165.325943472911,-21.1048749692491,170.995393642203,-18.2645497901591,151.588322572413,-20.122569053281,162.184792155497
90.340681,-19.0545001690461,163.573178481634,-21.2798749991669,156.991213388057,-24.1305106216379,169.291947967605,-20.7324797470462,162.931101248021,-20.9026665431044,167.416238547052,-18.1836353112304,149.747785541848,-19.9488382865015,159.901513184307
90.541082,-18.8715223590171,160.785183973531,-21.3188702027488,154.557013223469,-23.8362852022164,164.895830331959,-20.5441995551826,160.226299279571,-20.719617791799,164.779674340426,-18.2376947998133,148.515942720619,-19.8199830285298,157.443110967544
90.741483,-18.7945036478654,158.242128928929,-21.1876012277305,151.031515315143,-23.7698678754187,160.573031756975,-20.5690079524692,157.774246374818,-20.6365412642907,161.250258624596,-18.1183624341269,146.441572723388,-19.7969292336734,154.897909039126
90.941884,-18.7612962724381,156.310883709107,-20.9281168831712,148.643147512544,-23.5629012194692,158.165635592536,-20.2834539060794,154.61529317533,-20.5026915805001,158.832373487886,-18.1115577515604,144.580297644869,-19.7862068992199,152.13374568754
91.142285,-18.6429080681124,153.443656663939,-21.0580398864405,146.241494130928,-23.3723376528241,154.143429549235,-20.2111687706202,151.498045527328,-20.3526765267625,156.012721612954,-18.0557215761409,142.99947151351,-19.6813690265174,149.960114654728
91.342685,-18.6756298907076,151.619448218865,-20.8811553850364,143.835937245413,-22.9952603801497,148.117070269242,-20.1327930496633,148.647407084391,-20.3476348593054,152.734177688079,-18.0601596946958,141.735050684813,-19.6318208060331,148.13532298878
91.543086,-18.734072487693,149.783822282423,-20.881528004439,141.570549482287,-22.9690977885918,145.336695154462,-20.0781600519488,146.266824552545,-20.2876367259348,150.802869896688,-18.002194946023,139.955496506548,-19.6391686524546,145.354020361078
91.743487,-18.6399712612517,147.535402704571,-20.788316437612,139.370074375744,-22.7610224741763,142.607512743095,-20.1082977248687,143.415501719448,-20.2481165295754,147.849632663343,-18.0993426208118,138.097674205006,-19.4910388215662,143.169847588164
91.943888,-18.6025333429154,145.625064253245,-20.6495719962819,136.582328609916,-22.5913509871099,138.336127106186,-20.107863087279,140.988736289175,-20.2056335637282,144.965504178004,-18.0997804667447,136.443376480517,-19.5648242574142,141.529324214497
92.144289,-18.7061419712042,143.277811726373,-20.6310255178184,134.877000081236,-22.6457926816333,135.453174937565,-19.933893516044,138.782427210144,-20.150921640959,142.373667079877,-18.1150132699567,134.323892706035,-19.5473005524125,138.766068973112
92.344689,-18.7038913665455,141.573461326145,-20.6598944307131,131.712889368453,-22.5465534506165,131.191088325436,-19.9630868840577,136.132945661884,-20.0919085207613,140.785104369692,-18.1795813639096,133.240797381993,-19.5751102011592,136.56913172544
92.54509,-18.6290818587218,139.788101054716,-20.534705440984,130.596028996932,-22.4349926697358,128.67145388116,-19.8843207653442,133.992888052757,-20.1903591175198,137.674459360027,-18.0863195753646,131.742947538161,-19.4985008279968,134.406194582236
92.745491,-18.6514709019028,138.124928322449,-20.52536019666,127.704957865089,-22.3266773623697,126.125278128121,-19.8848131568089,131.486538159591,-20.0385690799362,135.453230691332,-18.2488833125507,130.092063973358,-19.533590571607,132.006650449629
92.945892,-18.6654243036393,136.365096892477,-20.5439231731232,125.628006124461,-22.2430759129231,122.362660824961,-19.8860177433704,129.157731532202,-20.0845570998419,133.786215090123,-18.1594736608617,129.002457063839,-19.4274020247093,130.499460129713
93.146293,-18.7764585605842,133.836862927705,-20.5491879308611,123.289161069715,-22.1378968215522,118.898455285757,-19.8608328570663,126.853929781375,-20.1102381499239,131.332397619495,-18.2238110160988,127.418691355942,-19.5439144458037,127.977289752282
93.346693,-18.6213903618341,131.551758047958,-20.5318035024917,122.011544923893,-22.0033503190409,117.421057562591,-19.8838321546147,124.664928183914,-20.2152944456685,128.93663306177,-18.279246949833,126.194687207505,-19.5752135724592,126.83546529347
93.547094,-18.7708881830824,130.578462333435,-20.4895959324604,120.194265678788,-21.9294026357194,114.531316176681,-19.927197053396,122.708378423988,-20.1526847033735,127.017250907464,-18.2785631107263,124.529249377306,-19.6449859243361,124.586724626526
93.747495,-18.7297647510436,128.788072006994,-20.5710319535144,117.6864368759,-21.9915004948175,111.563763110894,-19.8999567720901,120.923994396207,-20.0611805343093,124.618797015555,-18.3983228506981,122.747291347442,-19.5007670923237,123.221513863837
93.947896,-18.7097048974711,127.124422697044,-20.5142202359488,116.25808612636,-21.8983115238026,109.613501310252,-19.9344337314238,118.504316524569,-20.1438710432044,122.742061859061,-18.4094076520423,122.530444499054,-19.536210702651,121.153095217389
94.148297,-18.8200200954389,126.013672356678,-20.3757127218928,113.860835084889,-21.7700047857354,106.934111957316,-19.7732148204862,117.171117853323,-20.0538661750653,120.430796643266,-18.3972497412029,120.286734036181,-19.5095193933774,119.212128455513
94.348697,-18.807632623395,124.127149836178,-20.5008168083466,113.039864631646,-21.6394862044229,103.177646927663,-19.8436001773083,115.928930955444,-19.932163728853,119.152914430448,-18.4551168829814,119.455149024588,-19.5226807156847,117.456800268508
94.549098,-18.911886361966,122.043793617715,-20.4039004106674,110.894293814704,-21.8325419694676,101.933207901952,-20.0143678601085,114.037591160784,-20.1382151879601,116.86987712799,-18.478816172895,117.119039113727,-19.4705942707886,116.109435952767
94.749499,-18.8485467093507,120.022035220924,-20.3899762982649,109.023173234973,-21.6785916528395,99.9834401938762,-19.9124133414936,112.094213067005,-20.1438555958354,114.601422261248,-18.5717801654379,116.457047369948,-19.5118426048896,114.276495553937
94.9499,-18.9149196897161,118.93442649362,-20.4113792442517,108.050711546804,-21.4326629684281,96.6120748791368,-20.0186667428225,109.511560939267,-20.0668587799992,113.29223543887,-18.523194612575,115.281057131729,-19.5931884562438,113.118300286942
95.150301,-18.9252150632354,117.22613092313,-20.3615574047425,105.750615384558,-21.4854917528642,96.2593670252251,-19.998127946473,107.52608160435,-20.1920776117712,111.137621601054,-18.5945878048287,113.175582351644,-19.5686956198359,110.456196987023
95.350701,-19.0555107114499,115.883444566814,-20.3865175323553,104.077676413954,-21.4131549960533,92.7061881338752,-19.9204516232576,106.228077142957,-19.9397575496573,109.39870884878,-18.6010131568212,112.935275155161,-19.4972111813866,108.984056140829
95.551102,-19.1237277357911,114.89959417471,-20.3291964828906,102.086732952778,-21.388089335995,91.6234099922027,-20.0205830776753,105.03186331187,-20.1258488098121,107.346874132517,-18.7006868794497,111.558380948147,-19.536406311911,108.225341134906
95.751503,-19.0080517707815,112.624870691446,-20.2349951832574,101.127450135062,-21.3377214053465,89.3702203754064,-19.9293123059986,102.971943729465,-20.1538043975774,105.818878034167,-18.7417975129445,110.00307000095,-19.5046521979875,106.748099642937
95.951904,-18.9962863958307,111.775355656317,-20.3350986867882,99.1349876729602,-21.2082142621104,87.4898409483043,-19.9387258932242,101.409709478809,-20.2101676633792,104.11714574465,-18.7666806067097,108.752654978496,-19.553435781988,105.38028579641
96.152305,-19.1233828297604,110.2733510595,-20.3800131459781,98.2398564735895,-21.0902392234486,85.1413683319771,-19.8340492218984,100.740589378597,-20.2255020576709,102.332568858422,-18.8308945742369,107.181905229015,-19.7193395790442,103.225506560837
96.352705,-19.0935554072578,108.837122493741,-20.3152596523073,97.1065249433413,-21.0735551811788,84.0225620975689,-19.8600720474485,98.6477779814374,-20.187592772471,100.761596360399,-18.6989880255298,106.944091941596,-19.6149723068736,102.778775114348
96.553106,-19.2114639310838,107.236793653121,-20.3157883136706,94.1540744205527,-21.0086703316462,81.6760650373871,-20.0431102525257,96.883918272632,-20.0754374583207,99.2992269405543,-18.8667607973999,105.851898480421,-19.7285218139163,100.740763023842
96.753507,-19.2057411666497,105.969130914047,-20.2812749434586,92.947009236782,-20.8786724332671,80.2464926621331,-19.9189320705947,95.3866737272908,-20.225933660067,98.0929354642827,-18.9072268146208,104.008218225725,-19.6175041737928,99.043690641359
96.953908,-19.2614703924283,104.425517393523,-20.1704447054747,91.0678001476094,-20.9025908030952,78.6830907995942,-20.033580430954,93.7316842384951,-20.2193808154301,95.7951829516883,-18.9899516019558,103.459555790678,-19.5789221038776,97.8217487969699
97.154309,-19.4060211633858,102.415260344086,-20.2012136822053,89.5633140101057,-20.8814818934911,77.1993519224624,-19.9619099628495,91.7945217676271,-20.2107390107878,94.9257611616327,-19.048318957212,101.57243549339,-19.7150039338884,96.735042268943
97.354709,-19.3893120329888,102.213555117274,-20.1801531655334,88.5354410778678,-20.7020827538398,75.4686143359968,-19.935856294693,90.8455176065542,-20.1884706129341,93.3076686569189,-19.0644279000627,100.853687747262,-19.7159867803409,94.3012054320554
97.55511,-19.3405750952078,100.804106276992,-20.2207283165234,87.53790505842,-20.8091803723882,73.9905116416022,-19.9620443343505,88.9089164746033,-20.1556547211036,91.3631201391494,-19.1854828535267,99.7616478648635,-19.653055846354,93.9494257358303
97.755511,-19.32483336082,99.0903204053455,-20.2287772681758,86.0302343637862,-20.6600632232507,72.3919485188531,-19.9284397838543,87.9524375257579,-20.0687684061329,90.3531840426078,-19.1045362060098,98.0258627237607,-19.6790540291811,91.8272172452526
97.955912,-19.4468187850256,97.8552908264619,-20.2964225955705,83.7273315506669,-20.6668571704996,70.5151295013289,-19.9843253300644,86.0302761169848,-20.1714668716689,89.3658634212799,-19.1987908093946,96.7473542496081,-19.7749587132223,91.3322397211453
98.156313,-19.4893499967484,96.9711200820443,-20.2736641157429,83.5707923185199,-20.6355507063491,69.1116029303014,-20.0146603105195,85.3711352082892,-20.2251181576643,87.5903865151085,-19.1655226178775,96.2132738136948,-19.7917682950031,89.6767986229329
98.356713,-19.5392971974362,95.499419603286,-20.1580980470551,81.2281610805523,-20.5222291211202,67.6214869329546,-20.0626631586997,83.0409804478984,-20.1743662757187,85.1876450393046,-19.2161673836807,95.0624172559387,-19.6418328374354,88.331669947103
98.557114,-19.6170177184882,93.1724835039189,-20.0556355814455,80.2758584825526,-20.5341127538069,66.0734474965397,-20.036308267616,81.9603937398368,-20.0806329778611,84.3328215523325,-19.2465039173516,93.8568942491637,-19.8042118331535,87.8741684871021
98.757515,-19.5839330562234,92.8382560403904,-20.162527945246,79.2981340470444,-20.3803434276302,64.8195008644707,-20.0622514610426,81.3488924344255,-20.2120104322083,83.3882989593614,-19.333506594248,92.8323588810548,-19.7904552445459,84.9754256041965
98.957916,-19.646826779459,91.2469073008662,-19.973835597387,77.5296003268576,-20.3722653466748,62.7572181409594,-20.0234041982257,78.3126657231278,-20.1436904511859,81.4744869332189,-19.3829582235047,92.1517454094195,-19.7157568702418,84.7631191407768
99.158317,-19.6835941121561,90.152533683213,-20.0980780710359,76.7047197535149,-20.4608718099753,62.1293146932059,-20.1186648103758,77.0141171195581,-20.1291057014871,80.0834731721196,-19.4558267141134,90.0668198497924,-19.7270046834893,83.57942389253
99.358717,-19.5828096783754,89.0656306415801,-20.0628916607688,75.8447154994443,-20.3304586826028,61.6439153487475,-20.1307529937028,76.4999914982839,-20.0973341066888,78.8478270790991,-19.4483463955212,89.7423606966492,-19.8552474470338,82.2407255723609
99.559118,-19.7745888290471,87.1781822715253,-19.9980131304596,73.9083456540625,-20.2143055612643,59.1724253601889,-20.1026986876705,75.1567384895366,-20.1404280059026,76.987051296377,-19.535398833738,88.3079555707578,-19.7764953490522,81.7254053256767
99.759519,-19.7455774677758,86.0423094244727,-20.0442003131113,73.4964113188588,-20.2264786631165,58.2721862720515,-19.9550330523834,74.1826272345483,-20.217930329932,76.1176836477639,-19.5328631949221,87.5994998012064,-19.8448895952118,79.6127449407916
99.95992,-19.6575244351715,84.7262671921867,-20.0746905836792,72.1836593789584,-20.2629142723769,56.8527367077264,-20.1168221265024,72.3493163361425,-20.2824124696785,75.4175004437517,-19.5132092798619,86.4631764086884,-20.0241507048754,78.764678352709
100.160321,-19.8110697985613,84.1206948885822,-19.8737292692248,70.3774326231204,-20.2692628436281,55.6256328072108,-20.1006851340905,70.8927928941522,-20.1003609843168,72.766587230479,-19.6372110077893,85.3267882168673,-19.8782734845034,77.837483881458
100.360721,-19.8273003331593,82.7533462516481,-20.1761769021069,68.85219177922,-20.2192112744449,54.3279776966068,-20.1976688717439,70.6489481947711,-20.2010804325321,71.4677106161272,-19.7066801243589,83.0858853438355,-20.0398759315549,75.7713150443664
100.561122,-19.8769713554371,81.4477728173869,-20.0411761214947,68.5008857270654,-19.9859214034681,53.8697214566472,-20.0751384142529,68.8472580562644,-20.2415488039873,71.0044144226425,-19.9254488139914,83.034989882471,-19.73371939399,74.4118409205828
100.761523,-19.9557115507245,79.9474840681159,-20.0522222926673,67.3108613242845,-19.9571514274253,51.9946663771628,-19.9975835943119,67.1575768945938,-20.1937849084579,69.2250780726137,-19.8200688553474,82.0257223160454,-19.9030326227807,73.8660611172683
100.961924,-19.8078684216468,79.2671171073391,-19.9611809293016,65.7236246233582,-19.9737487914008,51.4114926191173,-19.9213157011945,65.6938734716185,-20.1754886650776,69.3377114566804,-19.7713060978557,81.7217052024531,-20.0106486480301,74.0414943429121
101.162325,-20.0636930393785,79.0990340625851,-20.0895422793646,64.6804036659226,-19.8819732071024,49.9610800964786,-20.0071410924406,64.4993726442947,-20.1795953279693,67.4117323072024,-19.7865690651699,80.2831678513505,-19.9370021784409,71.1418537055327
101.362725,-20.1303120259903,75.7476143705248,-19.9199116322315,62.7809601087795,-19.8855832491088,49.0768328803651,-20.0007359742689,64.5245176508507,-20.2714394764031,65.5575067456003,-20.0395226334236,78.1620879612871,-19.8983952104599,70.7663589829421
101.563126,-20.1496216682634,75.876746555811,-19.867423342883,62.0578317751066,-19.7624171958616,48.3318346332426,-20.1733447175858,63.3733358609,-20.1735225525374,64.5461099029562,-19.9788832809465,77.3821741481127,-20.0746130003997,69.5941665002226
101.763527,-19.9652485450037,74.8738587052204,-19.96058838272,60.5103996900763,-19.8158284021035,44.7172810667547,-20.1852878551995,62.1522680667861,-20.2556448321684,63.1016015786313,-20.208392077327,77.0941059369788,-19.9209723237272,68.6084121943194
101.963928,-20.0457757817789,73.2370709441566,-19.7118172607245,59.5725051556726,-19.721735493931,45.0925807244744,-19.9975366178904,61.0352026227855,-20.2086919438126,62.2540128389009,-19.9350678643476,76.2562104801559,-19.8737590128617,65.8792028101781
102.164329,-20.1896024561993,72.3405136638545,-19.746676139348,58.9486931366736,-19.7613540816082,45.2336471971265,-20.0050942855449,58.1780404188996,-20.2297591385912,62.4198028260754,-20.2085087917986,75.1607276243905,-19.8405153642585,67.0643650239663
102.364729,-20.3558417187732,71.1507157956446,-19.8570451017721,56.9847921671459,-19.8466943974835,44.0121996415393,-20.0154515535559,60.3801072722925,-20.3298593318208,60.5648889026613,-20.3597062526881,74.93594327929,-20.0566934772751,65.9257401067511
102.56513,-20.2454239045651,70.4583938044441,-19.8411205207678,57.3609169780367,-19.8089100055806,41.7463257729088,-20.1923244419821,56.46908358715,-20.3441748303582,58.8634020612142,-20.1553847275584,71.5588944631661,-20.0869376809439,64.4259024334583
102.765531,-20.0756304457535,69.78908639255,-19.6480616516741,56.9406995624086,-19.5402304895195,42.3146220182893,-19.9854537716464,57.004453915001,-20.0832784607433,58.1629395865331,-20.2445148949106,73.0909154150997,-19.8357767636168,64.1485606889635
102.965932,-20.3196412597593,67.8774762332494,-19.8272504051688,54.7694540592618,-19.5758453791587,40.9809967832314,-20.1167861930413,56.3584928221074,-20.2824135214152,56.3880260616918,-20.3226971416255,71.1006044345061,-20.1051688104035,62.215151623301
103.166333,-20.2558190794661,66.8379676273985,-19.7963546916985,53.3883772198019,-19.6933768784214,39.3357637864534,-20.1210654624107,54.3084830145126,-20.2621779073195,55.9610471479333,-20.3840843636647,69.6777089412786,-19.8561317787552,59.9263639969331
103.366733,-20.1692834163579,65.1078468170049,-19.7638131550004,53.2524397853334,-19.5915820682823,39.1530054645398,-20.2207195088205,54.2159857370589,-20.2835034709458,55.2030986047796,-20.3086137253888,71.149011787207,-19.8956689178373,59.9985716797186
103.567134,-20.388273809373,65.4845770460325,-19.8521106993297,51.8500073284634,-19.5711214638262,37.8348354554758,-20.0780844268255,51.9430844084384,-20.1112702606375,53.7814343102948,-20.2706592264751,67.8864417753182,-20.0784463984635,58.5543517647982
103.767535,-20.5148321153471,64.0753193806818,-19.7610019375069,51.5286711493967,-19.4714099246499,36.4325700838929,-20.123614053864,51.4814682712786,-20.1073356981139,52.0401852488078,-20.2971822625654,66.475688707579,-20.2019728427769,57.3987841766372
103.967936,-20.2613244011416,62.0938317601649,-19.9272542336834,51.1674613345163,-19.3279649340457,35.3117125019713,-20.1597951706263,50.4006243495054,-20.1038935657329,51.4633726341849,-20.4294327207832,66.4121690320792,-20.0660240556498,56.6037129921005
104.168337,-20.4447415366301,61.6570236949186,-20.0198582427008,48.8081771334043,-19.3943609325621,34.2471051136125,-20.1490069972431,47.7986030605839,-20.2003471134952,50.1823695294789,-20.290042816356,64.2942416653351,-20.1311279886655,55.5787297144999
104.368737,-20.501767571194,59.4031486404939,-19.79817054669,48.7644615872863,-19.2830531254307,32.7424781148759,-20.0569273095294,48.816839866982,-19.9763294819338,49.1245087165927,-20.426145730809,65.1277101987287,-20.2133741858319,54.17943096593
104.569138,-20.6071540556734,60.130100963682,-19.8506455167869,46.8694181317966,-19.3187387523119,33.9969694017371,-20.0179248269255,46.5420573291667,-20.3211024424239,48.7357254292829,-20.6699527054433,64.1323547647437,-20.2299561846957,54.0321613926573
104.769539,-20.5258171502519,58.3041751824374,-19.631529195834,46.0361677039611,-19.21258318009,32.7204125298203,-20.2863326073782,46.1711833413425,-20.0419850431035,47.4303296611887,-20.4759883301353,61.584191281181,-20.1081191307116,52.2760036801583
104.96994,-20.5852639834268,57.6954143920595,-19.6865395728006,45.3689057114133,-19.3991388606004,31.2797483993433,-20.2270067567468,44.4130424355513,-19.884027634571,46.5967819309498,-20.6974632950406,61.4804636820545,-20.0406151573916,51.1877883396313
105.170341,-20.616046062744,56.1722073050346,-19.7637423114228,44.736848310248,-19.2262570885796,29.6280068918371,-20.0960873148502,43.0436881111759,-20.347627848809,44.1670435212603,-20.5540461825919,60.7750220809699,-19.95651029945,50.4908597459223
105.370741,-20.6373912549724,55.2100929828686,-19.5662986195516,43.3537453532075,-19.2924808035528,28.4685780749301,-20.026222884818,42.5661206951524,-20.2562618891891,44.4179583605742,-20.7709928366436,58.445210654005,-20.1507936930844,50.0136164125394
105.571142,-20.6570552206607,55.0269333965778,-19.7743871369743,42.8773665466214,-19.2533682792151,27.9919354783906,-20.0755676979661,41.4990927930924,-20.1588790254932,44.3798246946479,-20.9186958264325,58.4109906393609,-20.0449954216478,48.7536045099546
105.771543,-20.6230619409856,51.9106878251933,-19.6281122136847,41.4056815148541,-19.0144399438975,28.2452160175625,-19.9038468934133,41.1585535224474,-20.083060561782,40.6077176931038,-20.6955885140378,57.4483029117263,-20.267436803469,48.950917187647
105.971944,-20.7656473206025,52.2941681915864,-19.5972231241791,41.526827204517,-19.122871562828,27.5866030143214,-20.2404169236202,39.6132345431395,-20.1474821636037,42.3572102388928,-20.9753611876905,58.3022858437961,-20.2238222748523,46.9101017841386
106.172345,-20.492129828859,50.8747144598786,-19.6389534973727,39.9505490433398,-19.197127962348,26.5085472457866,-20.0259574579883,38.2958532139089,-20.0676053332193,40.0011209078542,-20.5263168302585,55.2314036376572,-20.1608660956376,46.7849271903348
106.372745,-20.749475572208,49.6573756729382,-19.6149731925997,39.0410470866016,-19.0803639689149,25.4897046196119,-20.0644303407521,38.3114945195839,-20.1259354154475,39.2505510487777,-20.9467950537516,53.9735320213412,-20.2091046954396,45.3893814252198
106.573146,-20.6741951953611,48.3237740562558,-19.5739577958491,38.0200827409342,-19.1831283639656,23.5675383251408,-20.1319327776469,36.4642782531654,-20.320004782031,39.3926341686424,-20.8846749435197,54.6112240394334,-20.2310726625851,44.3443074085344
106.773547,-20.5646430881572,48.0672417497345,-19.7633720349558,37.6878011136027,-19.205495527193,23.7251511581761,-20.3503353830332,36.2793126134492,-20.2085034837069,38.5097138024987,-20.9921527260677,52.7685369554811,-20.2959895404693,43.3939924193837
106.973948,-20.6990501900748,45.5941200231242,-19.7717485757985,36.0565044925782,-19.0440463838079,22.5770296462958,-19.9830644069967,36.6955992489775,-20.0343366540205,36.4873928903637,-21.064373806605,52.1792044047729,-20.3807274843803,42.9208805860662
107.174349,-20.8427361513734,45.4073224500013,-19.495304984759,35.5819189975909,-18.9953004782556,21.1196339723191,-20.2026389173416,33.4314734795404,-20.2694093082525,36.9785327032719,-20.9198594481278,50.7777993517249,-20.2662559378819,42.3877922392006
107.374749,-20.8651485557384,45.9413699935825,-19.515438430522,34.5985761749182,-19.063397785586,21.415129531491,-20.2072558082052,32.9013248447954,-20.057767020536,34.9690206226937,-21.2184562988868,49.3526319691956,-20.0294779629015,39.2190341593711
107.57515,-20.838606538292,45.6669809903057,-19.5374633646411,34.3262478472567,-18.9191522452529,20.5839309780185,-20.1498350780572,32.3381765385571,-20.1625148420917,34.2522811024828,-21.1337821377166,48.9704811362866,-20.3009706504261,40.0548921264195
107.775551,-20.803675369876,43.1188090901989,-19.6805337200834,32.3273208112775,-18.9405263455259,19.6980466884787,-20.3444254896794,32.4280384737907,-20.1355936932946,33.0374096098246,-21.1890926501865,47.8034838109396,-20.3769231276114,38.2889219558112
107.975952,-20.8562425113189,42.5874269664198,-19.7021567699521,31.3390431504599,-18.8671392170219,17.7111791122416,-20.1228862877262,31.0002449888227,-20.2302724789739,32.3961921466089,-21.0886492817682,46.8313713473186,-20.3000956005002,37.3121392271764
108.176353,-21.0062935136663,41.8521417592325,-19.6796131522611,31.5055637438862,-19.0839589680921,17.3671088612432,-20.0088316721614,29.1500093644644,-20.1386499226839,31.2607203564922,-21.3993414391343,45.9972302204564,-20.3094964973083,37.0344694087055
108.376754,-20.9463660627947,40.4157438084249,-19.5575196334486,30.9591104224555,-18.7568952705402,17.3190993062144,-20.138425662234,28.4287849818978,-20.1409830549153,30.0224294657609,-21.2604447664779,45.2849852687914,-20.0519590479485,36.7376674802065
108.577154,-21.0362991910481,38.4684604714535,-19.3926463096065,29.3261139860712,-18.9019896475377,16.4360409722735,-20.1796149070127,27.4811293961847,-19.985058138883,30.1369304577495,-21.2019649216541,43.6759746554089,-20.1227338350122,34.0893311843894
108.777555,-20.8992541452205,37.6187957944672,-19.6023873848985,28.7090377058279,-18.8134344517459,16.2025148435877,-20.1738044621688,26.7697814349387,-19.9237902523263,28.8203179595389,-21.236936125173,42.4644647933057,-20.3358178249436,33.8157974056852
108.977956,-20.8813646038198,37.8996742380291,-19.5308529816025,27.8761110688871,-18.7131186463345,15.1251596294771,-20.2421715484759,26.5488764248828,-20.125300737103,29.3422309857769,-21.2918646522708,44.5215588755589,-20.2976450258346,33.3391869819275
109.178357,-21.0748669627419,37.2616652483737,-19.5787071290651,26.5315214950103,-18.6491877573759,13.6727339976013,-20.1158606298748,25.9745488064173,-20.2816424862019,27.9014692661167,-21.5056020661222,41.8031223367538,-20.2795992388599,33.0256236508019
